apk_name,active_name,raletive_class,raletive_xml
com.andrewsomething.statenislandferry,com.andrewsomething.statenislandferry.SIFerryActivity,android.view.View,"<node index=""4"" text=""  "" resource-id="""" class=""android.view.View"" package=""com.andrewsomething.statenislandferry"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,1407][1080,1794]"" />"
com.andrewsomething.statenislandferry,com.andrewsomething.statenislandferry.SIFerryActivity,android.view.View,"<node index=""5"" text=""  "" resource-id="""" class=""android.view.View"" package=""com.andrewsomething.statenislandferry"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,1407][1080,1794]"" />"
com.andrewsomething.statenislandferry,com.andrewsomething.statenislandferry.SIFerryActivity,android.view.View,"<node index=""6"" text="""" resource-id="""" class=""android.view.View"" package=""com.andrewsomething.statenislandferry"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,763][1080,1794]"">"
com.andrewsomething.statenislandferry,com.andrewsomething.statenislandferry.SIFerryActivity,android.view.View,"<node index=""0"" text=""Ferry Schedule:"" resource-id="""" class=""android.view.View"" package=""com.andrewsomething.statenislandferry"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[36,763][1044,889]"" />"
com.andrewsomething.statenislandferry,com.andrewsomething.statenislandferry.SIFerryActivity,android.view.View,"<node index=""1"" text=""St. George"" resource-id="""" class=""android.view.View"" package=""com.andrewsomething.statenislandferry"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[36,916][1044,1065]"" />"
com.andrewsomething.statenislandferry,com.andrewsomething.statenislandferry.SIFerryActivity,android.view.View,"<node index=""2"" text=""Weekdays"" resource-id="""" class=""android.view.View"" package=""com.andrewsomething.statenislandferry"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[36,1057][1044,1207]"" />"
com.andrewsomething.statenislandferry,com.andrewsomething.statenislandferry.SIFerryActivity,android.view.View,"<node index=""3"" text=""Saturdays"" resource-id="""" class=""android.view.View"" package=""com.andrewsomething.statenislandferry"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[36,1202][1044,1351]"" />"
com.andrewsomething.statenislandferry,com.andrewsomething.statenislandferry.SIFerryActivity,android.view.View,"<node index=""4"" text=""Sundays"" resource-id="""" class=""android.view.View"" package=""com.andrewsomething.statenislandferry"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[36,1346][1044,1496]"" />"
com.andrewsomething.statenislandferry,com.andrewsomething.statenislandferry.SIFerryActivity,android.view.View,"<node index=""5"" text=""Whitehall"" resource-id="""" class=""android.view.View"" package=""com.andrewsomething.statenislandferry"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[36,1543][1044,1693]"" />"
com.andrewsomething.statenislandferry,com.andrewsomething.statenislandferry.SIFerryActivity,android.view.View,"<node index=""6"" text=""Weekdays"" resource-id="""" class=""android.view.View"" package=""com.andrewsomething.statenislandferry"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[36,1687][1044,1794]"" />"
com.andrewsomething.statenislandferry,com.andrewsomething.statenislandferry.SIFerryActivity,android.view.View,"<node index=""7"" text=""Saturdays"" resource-id="""" class=""android.view.View"" package=""com.andrewsomething.statenislandferry"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[36,1792][1044,1794]"" />"
com.andrewsomething.statenislandferry,com.andrewsomething.statenislandferry.SIFerryActivity,android.view.View,"<node index=""8"" text=""Sundays"" resource-id="""" class=""android.view.View"" package=""com.andrewsomething.statenislandferry"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[36,1792][1044,1794]"" /></node>"
com.andrewsomething.statenislandferry,com.andrewsomething.statenislandferry.SIFerryActivity,android.view.View,"<node index=""7"" text=""  "" resource-id="""" class=""android.view.View"" package=""com.andrewsomething.statenislandferry"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,1792][1080,1794]"" />"
com.andrewsomething.statenislandferry,com.andrewsomething.statenislandferry.SIFerryActivity,android.view.View,"<node index=""8"" text=""  "" resource-id="""" class=""android.view.View"" package=""com.andrewsomething.statenislandferry"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[76,1792][1080,1794]"" /></node></node></node></node></node></node></hierarchy>"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.BrowsePlansActivity,android.view.View,"<node index=""1"" text="""" resource-id="""" class=""android.view.View"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,210][1080,211]"" />"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.BrowsePlansActivity,android.widget.Spinner,"<node index=""2"" text="""" resource-id=""com.trueway.nagaxking.trueway:id/spinner_plan_type"" class=""android.widget.Spinner"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""true"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[0,277][1080,340]"">"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.BrowsePlansActivity,android.widget.TextView,"<node index=""0"" text=""6 Month Packs"" resource-id=""android:id/text1"" class=""android.widget.TextView"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,280][954,337]"" /></node>"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.BrowsePlansActivity,android.view.View,"<node index=""3"" text="""" resource-id="""" class=""android.view.View"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,340][1080,343]"" />"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.BrowsePlansActivity,android.widget.ListView,"<node index=""4"" text="""" resource-id=""com.trueway.nagaxking.trueway:id/list_plan_type"" class=""android.widget.ListView"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,343][1080,1794]"" /></node></node></node></node></node></node></node></hierarchy>"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,android.widget.ImageButton,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageButton"" package=""com.trueway.nagaxking.trueway"" content-desc=""Navigate up"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,63][147,210]"" />"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,android.support.v7.widget.LinearLayoutCompat,"<node index=""2"" text="""" resource-id="""" class=""android.support.v7.widget.LinearLayoutCompat"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[975,63][1080,210]"">"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,android.widget.ImageView,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageView"" package=""com.trueway.nagaxking.trueway"" content-desc=""More options"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[975,73][1080,199]"" /></node></node>"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,android.view.View,"<node index=""1"" text="""" resource-id="""" class=""android.view.View"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,210][1080,211]"" />"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,android.widget.HorizontalScrollView,"<node index=""0"" text="""" resource-id=""com.trueway.nagaxking.trueway:id/tab_home_page"" class=""android.widget.HorizontalScrollView"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""true"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,211][1080,337]"">"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,android.support.v4.view.ViewPager,"<node index=""1"" text="""" resource-id=""com.trueway.nagaxking.trueway:id/viewpager_home_page"" class=""android.support.v4.view.ViewPager"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""true"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,337][1080,1662]"">"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,android.widget.ScrollView,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ScrollView"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,337][1080,1662]"">"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,android.widget.RadioButton,"<node index=""0"" text=""Prepaid"" resource-id=""com.trueway.nagaxking.trueway:id/radio_prepaid"" class=""android.widget.RadioButton"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""true"" checked=""true"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[39,415][540,499]"" />"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,android.widget.RadioButton,"<node index=""1"" text=""Postpaid"" resource-id=""com.trueway.nagaxking.trueway:id/radio_postpaid"" class=""android.widget.RadioButton"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""true"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[540,415][1041,499]"" /></node></node>"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,android.widget.TextView,"<node index=""0"" text=""+91"" resource-id="""" class=""android.widget.TextView"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[39,565][118,680]"" />"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,android.view.View,"<node index=""2"" text="""" resource-id="""" class=""android.view.View"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[39,680][1041,683]"" />"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,android.widget.Spinner,"<node index=""3"" text="""" resource-id=""com.trueway.nagaxking.trueway:id/spinner_operator"" class=""android.widget.Spinner"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""true"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[39,749][1041,872]"">"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,android.widget.TextView,"<node index=""0"" text=""Airtel"" resource-id=""com.trueway.nagaxking.trueway:id/text_recharge_spinner_item"" class=""android.widget.TextView"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[39,749][915,872]"" /></node></node>"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,android.view.View,"<node index=""4"" text="""" resource-id="""" class=""android.view.View"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[39,872][1041,875]"" />"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,android.widget.Spinner,"<node index=""5"" text="""" resource-id=""com.trueway.nagaxking.trueway:id/spinner_circles"" class=""android.widget.Spinner"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""true"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[39,941][1041,1064]"">"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,android.widget.TextView,"<node index=""0"" text=""Andhra Pradesh"" resource-id=""com.trueway.nagaxking.trueway:id/text_recharge_spinner_item"" class=""android.widget.TextView"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[39,941][915,1064]"" /></node></node>"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,android.view.View,"<node index=""6"" text="""" resource-id="""" class=""android.view.View"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[39,1064][1041,1067]"" />"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,android.view.View,"<node index=""8"" text="""" resource-id="""" class=""android.view.View"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[39,1248][1041,1251]"" />"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,android.widget.RadioButton,"<node index=""0"" text=""Top Up"" resource-id=""com.trueway.nagaxking.trueway:id/radio_top_up"" class=""android.widget.RadioButton"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""true"" checked=""true"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[39,1317][540,1401]"" />"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,android.widget.RadioButton,"<node index=""1"" text=""Special Recharge"" resource-id=""com.trueway.nagaxking.trueway:id/radio_special_recharge"" class=""android.widget.RadioButton"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""true"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[540,1317][1041,1401]"" /></node></node>"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,android.view.View,"<node index=""3"" text="""" resource-id="""" class=""android.view.View"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,1662][1080,1663]"" />"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.MainActivity,android.widget.ImageView,"<node NAF=""true"" index=""0"" text="""" resource-id=""com.trueway.nagaxking.trueway:id/image_home"" class=""android.widget.ImageView"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""true"" bounds=""[79,1676][210,1781]"" /></node>"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.SplashScreenActivity,android.view.View,"<node index=""1"" text="""" resource-id="""" class=""android.view.View"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[146,788][934,791]"" />"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.SplashScreenActivity,android.view.View,"<node index=""3"" text="""" resource-id="""" class=""android.view.View"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[146,959][934,962]"" />"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.SplashScreenActivity,android.widget.TextView,"<node index=""5"" text=""Powered by Trueway"" resource-id=""com.trueway.nagaxking.trueway:id/powerd_by"" class=""android.widget.TextView"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[360,1141][719,1236]"" /></node></node>"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.SplashScreenActivity,android.widget.ImageView,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageView"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[351,129][729,507]"" /></node></node></node></node></node></node>"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.SplashScreenActivity,android.view.View,"<node index=""1"" text="""" resource-id=""android:id/statusBarBackground"" class=""android.view.View"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,0][1080,63]"" />"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.SplashScreenActivity,android.view.View,"<node index=""2"" text="""" resource-id=""android:id/navigationBarBackground"" class=""android.view.View"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,0][0,0]"" /></node></hierarchy>"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.LoginActivity,android.view.View,"<node index=""1"" text="""" resource-id="""" class=""android.view.View"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[146,788][934,791]"" />"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.LoginActivity,android.view.View,"<node index=""3"" text="""" resource-id="""" class=""android.view.View"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[146,959][934,962]"" />"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.LoginActivity,android.widget.TextView,"<node index=""5"" text=""Powered by Trueway"" resource-id=""com.trueway.nagaxking.trueway:id/powerd_by"" class=""android.widget.TextView"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[360,1141][719,1236]"" /></node></node>"
com.trueway.nagaxking.trueway,com.trueway.nagaxking.trueway.Activity.LoginActivity,android.widget.ImageView,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageView"" package=""com.trueway.nagaxking.trueway"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[351,129][729,507]"" /></node></node></node></node></node></node></node></hierarchy>"
com.wiztrit.android,com.wiztrit.android.MainActivity,android.widget.ImageView,"<node index=""0"" text="""" resource-id=""com.wiztrit.android:id/imageView1"" class=""android.widget.ImageView"" package=""com.wiztrit.android"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[79,763][205,889]"" />"
com.wiztrit.android,com.wiztrit.android.MainActivity,android.widget.TextView,"<node index=""0"" text=""Wiztrit"" resource-id=""com.wiztrit.android:id/textView1"" class=""android.widget.TextView"" package=""com.wiztrit.android"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[79,889][245,967]"" />"
com.wiztrit.android,com.wiztrit.android.MainActivity,android.widget.TextView,"<node index=""1"" text="" - Read the best"" resource-id=""com.wiztrit.android:id/textView2"" class=""android.widget.TextView"" package=""com.wiztrit.android"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[245,911][499,962]"" /></node>"
com.wiztrit.android,com.wiztrit.android.MainActivity,android.widget.TextView,"<node index=""2"" text=""The most interesting excerpts from popular books."" resource-id=""com.wiztrit.android:id/textView3"" class=""android.widget.TextView"" package=""com.wiztrit.android"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[79,967][910,1018]"" />"
com.wiztrit.android,com.wiztrit.android.MainActivity,android.widget.TextView,"<node index=""3"" text=""Continue &gt;"" resource-id=""com.wiztrit.android:id/textView4"" class=""android.widget.TextView"" package=""com.wiztrit.android"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[79,1071][253,1122]"" /></node></node></node></node></hierarchy>"
com.cricinstant.cricket,com.cricinstant.cricket.SelectTeamActivity,android.widget.ImageView,"<node index=""0"" text="""" resource-id=""android:id/up"" class=""android.widget.ImageView"" package=""com.cricinstant.cricket"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,105][42,147]"" />"
com.cricinstant.cricket,com.cricinstant.cricket.SelectTeamActivity,android.widget.ImageView,"<node index=""1"" text="""" resource-id=""android:id/home"" class=""android.widget.ImageView"" package=""com.cricinstant.cricket"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[32,84][116,168]"" /></node>"
com.cricinstant.cricket,com.cricinstant.cricket.SelectTeamActivity,android.widget.TextView,"<node index=""0"" text="""" resource-id=""com.cricinstant.cricket:id/search"" class=""android.widget.TextView"" package=""com.cricinstant.cricket"" content-desc=""Search"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[784,63][931,189]"" />"
com.cricinstant.cricket,com.cricinstant.cricket.SelectTeamActivity,android.widget.TextView,"<node index=""0"" text=""COULD NOT GET DATA&#10; PLEASE RETRY"" resource-id=""com.cricinstant.cricket:id/txt_nonetwork_msg"" class=""android.widget.TextView"" package=""com.cricinstant.cricket"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[190,699][889,864]"" />"
com.cricinstant.cricket,com.cricinstant.cricket.SelectTeamActivity,android.widget.ImageView,"<node index=""1"" text="""" resource-id=""com.cricinstant.cricket:id/img_no_refreh"" class=""android.widget.ImageView"" package=""com.cricinstant.cricket"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[447,969][631,1153]"" /></node></node>"
com.cricinstant.cricket,com.cricinstant.cricket.SelectTeamActivity,android.widget.ProgressBar,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ProgressBar"" package=""com.cricinstant.cricket"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[477,831][603,957]"" />"
com.cricinstant.cricket,com.cricinstant.cricket.SelectTeamActivity,android.widget.TextView,"<node index=""1"" text=""Loading..."" resource-id="""" class=""android.widget.TextView"" package=""com.cricinstant.cricket"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[459,970][621,1021]"" /></node></node>"
